,Unnamed: 0,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,c-type,Rlow,Ravg,Rhigh,Phx10
9517,9517,Maharashtra,CHANDRAPUR,2001,Rabi       ,Rapeseed &Mustard,2300,500.0,2,,,,71.0
9518,9518,Maharashtra,CHANDRAPUR,2001,Rabi       ,Sesamum,500,100.0,2,,,,71.0
9519,9519,Maharashtra,CHANDRAPUR,2001,Rabi       ,Wheat,24500,19300.0,2,,,,71.0
9520,9520,Maharashtra,CHANDRAPUR,2001,Summer     ,Groundnut,100,100.0,3,,,,71.0
9521,9521,Maharashtra,CHANDRAPUR,2001,Summer     ,Rice,500,600.0,1,,,,69.0
9522,9522,Maharashtra,CHANDRAPUR,2002,Kharif     ,Arhar/Tur,26800,9100.0,2,,,,71.0
9523,9523,Maharashtra,CHANDRAPUR,2002,Kharif     ,Castor seed,100,10.0,2,,,,71.0
9524,9524,Maharashtra,CHANDRAPUR,2002,Kharif     ,Cotton(lint),56100,42600.0,2,,,,71.0
9525,9525,Maharashtra,CHANDRAPUR,2002,Kharif     ,Jowar,15200,17600.0,2,,,,71.0
9526,9526,Maharashtra,CHANDRAPUR,2002,Kharif     ,Moong(Green Gram),1200,400.0,2,,,,71.0
9527,9527,Maharashtra,CHANDRAPUR,2002,Kharif     ,Other Kharif pulses,1700,400.0,2,,,,71.0
9528,9528,Maharashtra,CHANDRAPUR,2002,Kharif     ,Rice,142100,108300.0,1,,,,69.0
9529,9529,Maharashtra,CHANDRAPUR,2002,Kharif     ,Sesamum,1200,200.0,2,,,,71.0
9530,9530,Maharashtra,CHANDRAPUR,2002,Kharif     ,Small millets,500,300.0,2,,,,71.0
9531,9531,Maharashtra,CHANDRAPUR,2002,Kharif     ,Soyabean,123000,143400.0,2,,,,71.0
9532,9532,Maharashtra,CHANDRAPUR,2002,Kharif     ,Urad,700,200.0,2,,,,71.0
9533,9533,Maharashtra,CHANDRAPUR,2002,Rabi       ,Gram,10500,3600.0,2,,,,71.0
9534,9534,Maharashtra,CHANDRAPUR,2002,Rabi       ,Jowar,26200,7600.0,2,,,,71.0
9535,9535,Maharashtra,CHANDRAPUR,2002,Rabi       ,Linseed,12400,2700.0,2,,,,71.0
9536,9536,Maharashtra,CHANDRAPUR,2002,Rabi       ,Other  Rabi pulses,19300,7700.0,2,,,,71.0
9537,9537,Maharashtra,CHANDRAPUR,2002,Rabi       ,Rapeseed &Mustard,300,100.0,2,,,,71.0
9538,9538,Maharashtra,CHANDRAPUR,2002,Rabi       ,Sesamum,100,10.0,2,,,,71.0
9539,9539,Maharashtra,CHANDRAPUR,2002,Rabi       ,Small millets,100,0.0,2,,,,71.0
9540,9540,Maharashtra,CHANDRAPUR,2002,Rabi       ,Wheat,20400,12000.0,2,,,,71.0
9541,9541,Maharashtra,CHANDRAPUR,2002,Summer     ,Groundnut,100,200.0,3,,,,71.0
9542,9542,Maharashtra,CHANDRAPUR,2002,Summer     ,Rice,400,700.0,1,,,,69.0
9543,9543,Maharashtra,CHANDRAPUR,2003,Kharif     ,Arhar/Tur,26400,17400.0,2,,,,71.0
9544,9544,Maharashtra,CHANDRAPUR,2003,Kharif     ,Cotton(lint),51800,64100.0,2,,,,71.0
9545,9545,Maharashtra,CHANDRAPUR,2003,Kharif     ,Jowar,14100,14100.0,2,,,,71.0
9546,9546,Maharashtra,CHANDRAPUR,2003,Kharif     ,Moong(Green Gram),1000,500.0,2,,,,71.0
9547,9547,Maharashtra,CHANDRAPUR,2003,Kharif     ,Other Kharif pulses,2300,600.0,2,,,,71.0
9548,9548,Maharashtra,CHANDRAPUR,2003,Kharif     ,other oilseeds,100,0.0,2,,,,71.0
9549,9549,Maharashtra,CHANDRAPUR,2003,Kharif     ,Rice,142700,206900.0,1,,,,69.0
9550,9550,Maharashtra,CHANDRAPUR,2003,Kharif     ,Sesamum,1200,200.0,2,,,,71.0
9551,9551,Maharashtra,CHANDRAPUR,2003,Kharif     ,Small millets,600,400.0,2,,,,71.0
9552,9552,Maharashtra,CHANDRAPUR,2003,Kharif     ,Soyabean,136700,162400.0,2,,,,71.0
9553,9553,Maharashtra,CHANDRAPUR,2003,Kharif     ,Urad,700,300.0,2,,,,71.0
9554,9554,Maharashtra,CHANDRAPUR,2003,Rabi       ,Gram,22600,9000.0,2,,,,71.0
9555,9555,Maharashtra,CHANDRAPUR,2003,Rabi       ,Linseed,28400,6900.0,2,,,,71.0
9556,9556,Maharashtra,CHANDRAPUR,2003,Rabi       ,Other  Rabi pulses,32800,11300.0,2,,,,71.0
9557,9557,Maharashtra,CHANDRAPUR,2003,Rabi       ,Rapeseed &Mustard,800,200.0,2,,,,71.0
9558,9558,Maharashtra,CHANDRAPUR,2003,Rabi       ,Sesamum,200,100.0,2,,,,71.0
9559,9559,Maharashtra,CHANDRAPUR,2003,Rabi       ,Small millets,500,300.0,2,,,,71.0
9560,9560,Maharashtra,CHANDRAPUR,2003,Rabi       ,Sunflower,200,100.0,2,,,,71.0
9561,9561,Maharashtra,CHANDRAPUR,2003,Rabi       ,Wheat,31500,19600.0,2,,,,71.0
9562,9562,Maharashtra,CHANDRAPUR,2003,Summer     ,Rice,700,700.0,1,,,,69.0
9563,9563,Maharashtra,CHANDRAPUR,2003,Whole Year ,Mango,4069,7000.0,3,,,,71.0
9564,9564,Maharashtra,CHANDRAPUR,2003,Whole Year ,Onion,53,661.0,1,,,,69.0
9565,9565,Maharashtra,CHANDRAPUR,2003,Whole Year ,Tomato,148,460.0,2,,,,71.0
9566,9566,Maharashtra,CHANDRAPUR,2004,Kharif     ,Arhar/Tur,25400,7500.0,2,,,,71.0
9567,9567,Maharashtra,CHANDRAPUR,2004,Kharif     ,Jowar,10700,10400.0,2,,,,71.0
9568,9568,Maharashtra,CHANDRAPUR,2004,Kharif     ,Moong(Green Gram),900,400.0,2,,,,71.0
9569,9569,Maharashtra,CHANDRAPUR,2004,Kharif     ,Other Cereals & Millets,100,100.0,2,,,,71.0
9570,9570,Maharashtra,CHANDRAPUR,2004,Kharif     ,Other Kharif pulses,1900,1300.0,2,,,,71.0
9571,9571,Maharashtra,CHANDRAPUR,2004,Kharif     ,Rice,142500,107200.0,1,,,,69.0
9572,9572,Maharashtra,CHANDRAPUR,2004,Kharif     ,Sesamum,700,100.0,2,,,,71.0
9573,9573,Maharashtra,CHANDRAPUR,2004,Kharif     ,Urad,500,200.0,2,,,,71.0
9574,9574,Maharashtra,CHANDRAPUR,2004,Rabi       ,Gram,19300,7000.0,2,,,,71.0
9575,9575,Maharashtra,CHANDRAPUR,2004,Rabi       ,Jowar,20400,6600.0,2,,,,71.0
9576,9576,Maharashtra,CHANDRAPUR,2004,Rabi       ,Linseed,20800,3500.0,2,,,,71.0
9577,9577,Maharashtra,CHANDRAPUR,2004,Rabi       ,Other  Rabi pulses,13200,3200.0,2,,,,71.0
9578,9578,Maharashtra,CHANDRAPUR,2004,Rabi       ,Rapeseed &Mustard,500,100.0,2,,,,71.0
9579,9579,Maharashtra,CHANDRAPUR,2004,Rabi       ,Sesamum,100,0.0,2,,,,71.0
9580,9580,Maharashtra,CHANDRAPUR,2004,Rabi       ,Soyabean,164600,161500.0,2,,,,71.0
9581,9581,Maharashtra,CHANDRAPUR,2004,Rabi       ,Sunflower,200,100.0,2,,,,71.0
9582,9582,Maharashtra,CHANDRAPUR,2004,Rabi       ,Wheat,21300,12000.0,2,,,,71.0
9583,9583,Maharashtra,CHANDRAPUR,2004,Summer     ,Groundnut,100,100.0,3,,,,71.0
9584,9584,Maharashtra,CHANDRAPUR,2004,Summer     ,Rice,500,1100.0,1,,,,69.0
9585,9585,Maharashtra,CHANDRAPUR,2004,Whole Year ,Cotton(lint),49900,48400.0,2,,,,71.0
9586,9586,Maharashtra,CHANDRAPUR,2005,Kharif     ,Arhar/Tur,23400,9000.0,2,,,,71.0
9587,9587,Maharashtra,CHANDRAPUR,2005,Kharif     ,Castor seed,200,100.0,2,,,,71.0
9588,9588,Maharashtra,CHANDRAPUR,2005,Kharif     ,Cotton(lint),48600,48800.0,2,,,,71.0
9589,9589,Maharashtra,CHANDRAPUR,2005,Kharif     ,Moong(Green Gram),800,200.0,2,,,,71.0
9590,9590,Maharashtra,CHANDRAPUR,2005,Kharif     ,Rice,130500,206400.0,1,,,,69.0
9591,9591,Maharashtra,CHANDRAPUR,2005,Kharif     ,Sesamum,600,100.0,2,,,,71.0
9592,9592,Maharashtra,CHANDRAPUR,2005,Kharif     ,Soyabean,161700,173700.0,2,,,,71.0
9593,9593,Maharashtra,CHANDRAPUR,2005,Kharif     ,Urad,300,100.0,2,,,,71.0
9594,9594,Maharashtra,CHANDRAPUR,2005,Rabi       ,Gram,22400,14100.0,2,,,,71.0
9595,9595,Maharashtra,CHANDRAPUR,2005,Rabi       ,Linseed,23600,7800.0,2,,,,71.0
9596,9596,Maharashtra,CHANDRAPUR,2005,Rabi       ,Rapeseed &Mustard,2400,800.0,2,,,,71.0
9597,9597,Maharashtra,CHANDRAPUR,2005,Rabi       ,Sunflower,2800,1800.0,2,,,,71.0
9598,9598,Maharashtra,CHANDRAPUR,2005,Rabi       ,Wheat,29500,22100.0,2,,,,71.0
9599,9599,Maharashtra,CHANDRAPUR,2005,Summer     ,Groundnut,100,100.0,3,,,,71.0
9600,9600,Maharashtra,CHANDRAPUR,2005,Summer     ,Rice,3200,3500.0,1,,,,69.0
9601,9601,Maharashtra,CHANDRAPUR,2005,Summer     ,Sunflower,100,100.0,2,,,,71.0
9602,9602,Maharashtra,CHANDRAPUR,2006,Kharif     ,Arhar/Tur,23400,10500.0,2,,,,71.0
9603,9603,Maharashtra,CHANDRAPUR,2006,Kharif     ,Castor seed,300,100.0,2,,,,71.0
9604,9604,Maharashtra,CHANDRAPUR,2006,Kharif     ,Cotton(lint),47400,86300.0,2,,,,71.0
9605,9605,Maharashtra,CHANDRAPUR,2006,Kharif     ,Jowar,7700,10100.0,2,,,,71.0
9606,9606,Maharashtra,CHANDRAPUR,2006,Kharif     ,Moong(Green Gram),700,600.0,2,,,,71.0
9607,9607,Maharashtra,CHANDRAPUR,2006,Kharif     ,Rice,136300,188700.0,1,,,,69.0
9608,9608,Maharashtra,CHANDRAPUR,2006,Kharif     ,Sesamum,700,100.0,2,,,,71.0
9609,9609,Maharashtra,CHANDRAPUR,2006,Kharif     ,Soyabean,172500,211300.0,2,,,,71.0
9610,9610,Maharashtra,CHANDRAPUR,2006,Kharif     ,Urad,300,200.0,2,,,,71.0
9611,9611,Maharashtra,CHANDRAPUR,2006,Rabi       ,Gram,28600,14100.0,2,,,,71.0
9612,9612,Maharashtra,CHANDRAPUR,2006,Rabi       ,Jowar,16300,7000.0,2,,,,71.0
9613,9613,Maharashtra,CHANDRAPUR,2006,Rabi       ,Linseed,28100,6900.0,2,,,,71.0
9614,9614,Maharashtra,CHANDRAPUR,2006,Rabi       ,Rapeseed &Mustard,2500,1300.0,2,,,,71.0
9615,9615,Maharashtra,CHANDRAPUR,2006,Rabi       ,Sesamum,100,100.0,2,,,,71.0
9616,9616,Maharashtra,CHANDRAPUR,2006,Rabi       ,Sunflower,2300,1300.0,2,,,,71.0
9617,9617,Maharashtra,CHANDRAPUR,2006,Rabi       ,Wheat,34100,24900.0,2,,,,71.0
9618,9618,Maharashtra,CHANDRAPUR,2006,Summer     ,Groundnut,100,100.0,3,,,,71.0
9619,9619,Maharashtra,CHANDRAPUR,2006,Summer     ,Rice,2900,5000.0,1,,,,69.0
9620,9620,Maharashtra,CHANDRAPUR,2007,Kharif     ,Arhar/Tur,326,215.0,2,,,,71.0
9621,9621,Maharashtra,CHANDRAPUR,2007,Kharif     ,Castor seed,3,1.0,2,,,,71.0
9622,9622,Maharashtra,CHANDRAPUR,2007,Kharif     ,Cotton(lint),500,1042.0,2,,,,71.0
9623,9623,Maharashtra,CHANDRAPUR,2007,Kharif     ,Jowar,70,88.0,2,,,,71.0
9624,9624,Maharashtra,CHANDRAPUR,2007,Kharif     ,Moong(Green Gram),7,3.0,2,,,,71.0
9625,9625,Maharashtra,CHANDRAPUR,2007,Kharif     ,Rice,1613,2517.0,1,,,,69.0
9626,9626,Maharashtra,CHANDRAPUR,2007,Kharif     ,Sesamum,5,2.0,2,,,,71.0
9627,9627,Maharashtra,CHANDRAPUR,2007,Kharif     ,Soyabean,1621,2244.0,2,,,,71.0
9628,9628,Maharashtra,CHANDRAPUR,2007,Kharif     ,Urad,4,1.0,2,,,,71.0
9629,9629,Maharashtra,CHANDRAPUR,2007,Rabi       ,Gram,333,202.0,2,,,,71.0
9630,9630,Maharashtra,CHANDRAPUR,2007,Rabi       ,Jowar,123,63.0,2,,,,71.0
9631,9631,Maharashtra,CHANDRAPUR,2007,Rabi       ,Linseed,288,89.0,2,,,,71.0
9632,9632,Maharashtra,CHANDRAPUR,2007,Rabi       ,Rapeseed &Mustard,7,4.0,2,,,,71.0
9633,9633,Maharashtra,CHANDRAPUR,2007,Rabi       ,Sesamum,1,1.0,2,,,,71.0
9634,9634,Maharashtra,CHANDRAPUR,2007,Rabi       ,Sunflower,12,9.0,2,,,,71.0
9635,9635,Maharashtra,CHANDRAPUR,2007,Summer     ,Groundnut,2,3.0,3,,,,71.0
9636,9636,Maharashtra,CHANDRAPUR,2008,Kharif     ,Arhar/Tur,27900,16900.0,2,,,,71.0
9637,9637,Maharashtra,CHANDRAPUR,2008,Kharif     ,Castor seed,100,30.0,2,,,,71.0
9638,9638,Maharashtra,CHANDRAPUR,2008,Kharif     ,Cotton(lint),48800,81400.0,2,,,,71.0
9639,9639,Maharashtra,CHANDRAPUR,2008,Kharif     ,Jowar,1800,1900.0,2,,,,71.0
9640,9640,Maharashtra,CHANDRAPUR,2008,Kharif     ,Moong(Green Gram),800,300.0,2,,,,71.0
9641,9641,Maharashtra,CHANDRAPUR,2008,Kharif     ,Rice,157700,133700.0,1,,,,69.0
9642,9642,Maharashtra,CHANDRAPUR,2008,Kharif     ,Sesamum,500,200.0,2,,,,71.0
9643,9643,Maharashtra,CHANDRAPUR,2008,Kharif     ,Soyabean,181900,119700.0,2,,,,71.0
9644,9644,Maharashtra,CHANDRAPUR,2008,Kharif     ,Urad,400,200.0,2,,,,71.0
9645,9645,Maharashtra,CHANDRAPUR,2008,Rabi       ,Gram,30500,15000.0,2,,,,71.0
9646,9646,Maharashtra,CHANDRAPUR,2008,Rabi       ,Jowar,4300,1600.0,2,,,,71.0
9647,9647,Maharashtra,CHANDRAPUR,2008,Rabi       ,Linseed,13200,3000.0,2,,,,71.0
9648,9648,Maharashtra,CHANDRAPUR,2008,Rabi       ,Rapeseed &Mustard,500,200.0,2,,,,71.0
9649,9649,Maharashtra,CHANDRAPUR,2008,Rabi       ,Sunflower,200,100.0,2,,,,71.0
9650,9650,Maharashtra,CHANDRAPUR,2008,Rabi       ,Wheat,30000,27500.0,2,,,,71.0
9651,9651,Maharashtra,CHANDRAPUR,2009,Kharif     ,Arhar/Tur,31400,36600.0,2,,,,71.0
9652,9652,Maharashtra,CHANDRAPUR,2009,Kharif     ,Cotton(lint),54200,77500.0,2,,,,71.0
9653,9653,Maharashtra,CHANDRAPUR,2009,Kharif     ,Jowar,900,600.0,2,,,,71.0
9654,9654,Maharashtra,CHANDRAPUR,2009,Kharif     ,Maize,100,200.0,2,,,,71.0
9655,9655,Maharashtra,CHANDRAPUR,2009,Kharif     ,Moong(Green Gram),300,200.0,2,,,,71.0
9656,9656,Maharashtra,CHANDRAPUR,2009,Kharif     ,Rice,112600,69700.0,1,,,,69.0
9657,9657,Maharashtra,CHANDRAPUR,2009,Kharif     ,Sesamum,300,100.0,2,,,,71.0
9658,9658,Maharashtra,CHANDRAPUR,2009,Kharif     ,Soyabean,179800,62100.0,2,,,,71.0
9659,9659,Maharashtra,CHANDRAPUR,2009,Kharif     ,Urad,200,100.0,2,,,,71.0
9660,9660,Maharashtra,CHANDRAPUR,2009,Rabi       ,Gram,30300,13600.0,2,,,,71.0
9661,9661,Maharashtra,CHANDRAPUR,2009,Rabi       ,Jowar,5100,2100.0,2,,,,71.0
9662,9662,Maharashtra,CHANDRAPUR,2009,Rabi       ,Linseed,10500,3100.0,2,,,,71.0
9663,9663,Maharashtra,CHANDRAPUR,2009,Rabi       ,Rapeseed &Mustard,300,200.0,2,,,,71.0
9664,9664,Maharashtra,CHANDRAPUR,2009,Rabi       ,Sesamum,200,23.0,2,,,,71.0
9665,9665,Maharashtra,CHANDRAPUR,2009,Rabi       ,Wheat,25700,16700.0,2,,,,71.0
9666,9666,Maharashtra,CHANDRAPUR,2010,Kharif     ,Arhar/Tur,39600,34100.0,2,,,,71.0
9667,9667,Maharashtra,CHANDRAPUR,2010,Kharif     ,Castor seed,100,100.0,2,,,,71.0
9668,9668,Maharashtra,CHANDRAPUR,2010,Kharif     ,Cotton(lint),93300,126300.0,2,,,,71.0
9669,9669,Maharashtra,CHANDRAPUR,2010,Kharif     ,Jowar,2100,1300.0,2,,,,71.0
9670,9670,Maharashtra,CHANDRAPUR,2010,Kharif     ,Moong(Green Gram),400,100.0,2,,,,71.0
9671,9671,Maharashtra,CHANDRAPUR,2010,Kharif     ,Rice,114300,160100.0,1,,,,69.0
9672,9672,Maharashtra,CHANDRAPUR,2010,Kharif     ,Sesamum,400,200.0,2,,,,71.0
9673,9673,Maharashtra,CHANDRAPUR,2010,Kharif     ,Soyabean,148300,148600.0,2,,,,71.0
9674,9674,Maharashtra,CHANDRAPUR,2010,Kharif     ,Urad,300,200.0,2,,,,71.0
9675,9675,Maharashtra,CHANDRAPUR,2010,Rabi       ,Gram,37400,22400.0,2,,,,71.0
9676,9676,Maharashtra,CHANDRAPUR,2010,Rabi       ,Jowar,6100,3000.0,2,,,,71.0
9677,9677,Maharashtra,CHANDRAPUR,2010,Rabi       ,Linseed,10600,3200.0,2,,,,71.0
9678,9678,Maharashtra,CHANDRAPUR,2010,Rabi       ,Rapeseed &Mustard,300,200.0,2,,,,71.0
9679,9679,Maharashtra,CHANDRAPUR,2010,Rabi       ,Sesamum,200,60.0,2,,,,71.0
9680,9680,Maharashtra,CHANDRAPUR,2010,Rabi       ,Wheat,34300,36800.0,2,,,,71.0
9681,9681,Maharashtra,CHANDRAPUR,2011,Kharif     ,Arhar/Tur,34700,26000.0,2,,,,71.0
9682,9682,Maharashtra,CHANDRAPUR,2011,Kharif     ,Castor seed,200,100.0,2,,,,71.0
9683,9683,Maharashtra,CHANDRAPUR,2011,Kharif     ,Cotton(lint),100000,158900.0,2,,,,71.0
9684,9684,Maharashtra,CHANDRAPUR,2011,Kharif     ,Jowar,2500,1800.0,2,,,,71.0
9685,9685,Maharashtra,CHANDRAPUR,2011,Kharif     ,Moong(Green Gram),700,100.0,2,,,,71.0
9686,9686,Maharashtra,CHANDRAPUR,2011,Kharif     ,Other Kharif pulses,1300,300.0,2,,,,71.0
9687,9687,Maharashtra,CHANDRAPUR,2011,Kharif     ,Rice,158100,199900.0,1,,,,69.0
9688,9688,Maharashtra,CHANDRAPUR,2011,Kharif     ,Sesamum,500,100.0,2,,,,71.0
9689,9689,Maharashtra,CHANDRAPUR,2011,Kharif     ,Soyabean,146800,129700.0,2,,,,71.0
9690,9690,Maharashtra,CHANDRAPUR,2011,Kharif     ,Urad,300,100.0,2,,,,71.0
9691,9691,Maharashtra,CHANDRAPUR,2011,Rabi       ,Gram,26800,15700.0,2,,,,71.0
9692,9692,Maharashtra,CHANDRAPUR,2011,Rabi       ,Jowar,5000,1900.0,2,,,,71.0
9693,9693,Maharashtra,CHANDRAPUR,2011,Rabi       ,Linseed,7100,2200.0,2,,,,71.0
9694,9694,Maharashtra,CHANDRAPUR,2011,Rabi       ,Other  Rabi pulses,20100,6000.0,2,,,,71.0
9695,9695,Maharashtra,CHANDRAPUR,2011,Rabi       ,Rapeseed &Mustard,200,100.0,2,,,,71.0
9696,9696,Maharashtra,CHANDRAPUR,2011,Rabi       ,Wheat,22100,27100.0,2,,,,71.0
9697,9697,Maharashtra,CHANDRAPUR,2011,Summer     ,Rice,1800,3300.0,1,,,,69.0
9698,9698,Maharashtra,CHANDRAPUR,2012,Kharif     ,Arhar/Tur,34700,48400.0,2,,,,71.0
9699,9699,Maharashtra,CHANDRAPUR,2012,Kharif     ,Castor seed,200,20.0,2,,,,71.0
9700,9700,Maharashtra,CHANDRAPUR,2012,Kharif     ,Cotton(lint),107700,269900.0,2,,,,71.0
9701,9701,Maharashtra,CHANDRAPUR,2012,Kharif     ,Jowar,2700,2600.0,2,,,,71.0
9702,9702,Maharashtra,CHANDRAPUR,2012,Kharif     ,Moong(Green Gram),600,200.0,2,,,,71.0
9703,9703,Maharashtra,CHANDRAPUR,2012,Kharif     ,Other Kharif pulses,2300,600.0,2,,,,71.0
9704,9704,Maharashtra,CHANDRAPUR,2012,Kharif     ,Rice,158200,250500.0,1,,,,69.0
9705,9705,Maharashtra,CHANDRAPUR,2012,Kharif     ,Sesamum,500,200.0,2,,,,71.0
9706,9706,Maharashtra,CHANDRAPUR,2012,Kharif     ,Soyabean,142100,145100.0,2,,,,71.0
9707,9707,Maharashtra,CHANDRAPUR,2012,Kharif     ,Urad,200,100.0,2,,,,71.0
9708,9708,Maharashtra,CHANDRAPUR,2012,Rabi       ,Gram,29100,23600.0,2,,,,71.0
9709,9709,Maharashtra,CHANDRAPUR,2012,Rabi       ,Jowar,4600,2500.0,2,,,,71.0
9710,9710,Maharashtra,CHANDRAPUR,2012,Rabi       ,Linseed,6300,2500.0,2,,,,71.0
9711,9711,Maharashtra,CHANDRAPUR,2012,Rabi       ,Other  Rabi pulses,30200,9900.0,2,,,,71.0
9712,9712,Maharashtra,CHANDRAPUR,2012,Rabi       ,Rapeseed &Mustard,600,200.0,2,,,,71.0
9713,9713,Maharashtra,CHANDRAPUR,2012,Rabi       ,Wheat,22400,26700.0,2,,,,71.0
9714,9714,Maharashtra,CHANDRAPUR,2012,Summer     ,Groundnut,10,20.0,3,,,,71.0
9715,9715,Maharashtra,CHANDRAPUR,2012,Summer     ,Maize,100,100.0,2,,,,71.0
9716,9716,Maharashtra,CHANDRAPUR,2012,Summer     ,Rice,2600,5400.0,1,,,,69.0
9717,9717,Maharashtra,CHANDRAPUR,2013,Kharif     ,Arhar/Tur,32600,28500.0,2,,,,71.0
9718,9718,Maharashtra,CHANDRAPUR,2013,Kharif     ,Cotton(lint),107100,202300.0,2,,,,71.0
9719,9719,Maharashtra,CHANDRAPUR,2013,Kharif     ,Jowar,2700,2100.0,2,,,,71.0
9720,9720,Maharashtra,CHANDRAPUR,2013,Kharif     ,Moong(Green Gram),600,300.0,2,,,,71.0
9721,9721,Maharashtra,CHANDRAPUR,2013,Kharif     ,Other Kharif pulses,400,200.0,2,,,,71.0
9722,9722,Maharashtra,CHANDRAPUR,2013,Kharif     ,Rice,160200,211300.0,1,,,,69.0
9723,9723,Maharashtra,CHANDRAPUR,2013,Kharif     ,Sesamum,500,100.0,2,,,,71.0
9724,9724,Maharashtra,CHANDRAPUR,2013,Kharif     ,Soyabean,142100,88400.0,2,,,,71.0
9725,9725,Maharashtra,CHANDRAPUR,2013,Kharif     ,Urad,200,100.0,2,,,,71.0
9726,9726,Maharashtra,CHANDRAPUR,2013,Rabi       ,Gram,32800,17200.0,2,,,,71.0
9727,9727,Maharashtra,CHANDRAPUR,2013,Rabi       ,Jowar,5100,2300.0,2,,,,71.0
9728,9728,Maharashtra,CHANDRAPUR,2013,Rabi       ,Other  Rabi pulses,36600,14400.0,2,,,,71.0
9729,9729,Maharashtra,CHANDRAPUR,2013,Rabi       ,Wheat,25600,28600.0,2,,,,71.0
9730,9730,Maharashtra,CHANDRAPUR,2013,Summer     ,Rice,3200,6900.0,1,,,,69.0
9731,9731,Maharashtra,CHANDRAPUR,2014,Kharif     ,Arhar/Tur,38200,19800.0,2,,,,71.0
9732,9732,Maharashtra,CHANDRAPUR,2014,Kharif     ,Cotton(lint),123700,143900.0,2,,,,71.0
9733,9733,Maharashtra,CHANDRAPUR,2014,Kharif     ,Jowar,2800,11100.0,2,,,,71.0
9734,9734,Maharashtra,CHANDRAPUR,2014,Kharif     ,Moong(Green Gram),600,200.0,2,,,,71.0
9735,9735,Maharashtra,CHANDRAPUR,2014,Kharif     ,Other Kharif pulses,1100,300.0,2,,,,71.0
9736,9736,Maharashtra,CHANDRAPUR,2014,Kharif     ,Rice,141800,106700.0,1,,,,69.0
9737,9737,Maharashtra,CHANDRAPUR,2014,Kharif     ,Soyabean,126200,64300.0,2,,,,71.0
9738,9738,Maharashtra,CHANDRAPUR,2014,Rabi       ,Gram,29100,12000.0,2,,,,71.0
9739,9739,Maharashtra,CHANDRAPUR,2014,Rabi       ,Jowar,5900,2600.0,2,,,,71.0
9740,9740,Maharashtra,CHANDRAPUR,2014,Rabi       ,Linseed,3400,1100.0,2,,,,71.0
9741,9741,Maharashtra,CHANDRAPUR,2014,Rabi       ,Other  Rabi pulses,24700,5300.0,2,,,,71.0
9742,9742,Maharashtra,CHANDRAPUR,2014,Rabi       ,Wheat,24200,17800.0,2,,,,71.0
9743,9743,Maharashtra,CHANDRAPUR,2014,Summer     ,Maize,100,100.0,2,,,,71.0
9744,9744,Maharashtra,CHANDRAPUR,2014,Summer     ,Rice,4000,6800.0,1,,,,69.0
9745,9745,Maharashtra,CHANDRAPUR,2014,Whole Year ,Sugarcane,100,9000.0,2,,,,71.0
9746,9746,Odisha,CUTTACK,1997,Autumn     ,Groundnut,446,302.0,3,0.0,0.0,1.0,72.0
9747,9747,Odisha,CUTTACK,1997,Autumn     ,Jute,31550,51430.0,2,0.0,0.0,1.0,73.0
9748,9748,Odisha,CUTTACK,1997,Autumn     ,Maize,14,4.0,2,0.0,0.0,1.0,73.0
9749,9749,Odisha,CUTTACK,1997,Autumn     ,Paddy,17853,22816.0,1,0.0,0.0,1.0,71.0
9750,9750,Odisha,CUTTACK,1997,Autumn     ,Ragi,69,49.0,2,0.0,0.0,1.0,73.0
9751,9751,Odisha,CUTTACK,1997,Summer     ,Arhar/Tur,23111,4392.0,2,0.0,0.0,1.0,73.0
9752,9752,Odisha,CUTTACK,1997,Summer     ,Groundnut,2976,4152.0,3,0.0,0.0,1.0,72.0
9753,9753,Odisha,CUTTACK,1997,Summer     ,Horse-gram,222,52.0,2,0.0,0.0,1.0,73.0
9754,9754,Odisha,CUTTACK,1997,Summer     ,Maize,7,8.0,2,0.0,0.0,1.0,73.0
9755,9755,Odisha,CUTTACK,1997,Summer     ,Paddy,8517,14816.0,1,0.0,0.0,1.0,71.0
9756,9756,Odisha,CUTTACK,1997,Summer     ,Ragi,2,2.0,2,0.0,0.0,1.0,73.0
9757,9757,Odisha,CUTTACK,1997,Summer     ,Sesamum,818,340.0,2,0.0,0.0,1.0,73.0
9758,9758,Odisha,CUTTACK,1997,Summer     ,Urad,653,150.0,2,0.0,0.0,1.0,73.0
9759,9759,Odisha,CUTTACK,1997,Whole Year ,Potato,1659,21728.0,2,0.0,0.0,1.0,73.0
9760,9760,Odisha,CUTTACK,1997,Winter     ,Arhar/Tur,1797,516.0,2,0.0,0.0,1.0,73.0
9761,9761,Odisha,CUTTACK,1997,Winter     ,Groundnut,204,235.0,3,0.0,0.0,1.0,72.0
9762,9762,Odisha,CUTTACK,1997,Winter     ,Horse-gram,6605,4352.0,2,0.0,0.0,1.0,73.0
9763,9763,Odisha,CUTTACK,1997,Winter     ,Paddy,133613,195620.0,1,0.0,0.0,1.0,71.0
9764,9764,Odisha,CUTTACK,1997,Winter     ,Ragi,1,1.0,2,0.0,0.0,1.0,73.0
9765,9765,Odisha,CUTTACK,1997,Winter     ,Sesamum,150,24.0,2,0.0,0.0,1.0,73.0
9766,9766,Odisha,CUTTACK,1997,Winter     ,Sugarcane,3825,241109.0,2,0.0,0.0,1.0,73.0
